object,color,seed,prompt,image_path,object_raw,color_raw,object_predicted,color_predicted,binding_correct
polar bear,black,17,a photo of a black polar bear,polar_bear/black/seed_0017.png,bear,black,polar bear,black,True
polar bear,black,18,a photo of a black polar bear,polar_bear/black/seed_0018.png,bear,black,polar bear,black,True
polar bear,black,19,a photo of a black polar bear,polar_bear/black/seed_0019.png,bear,black,polar bear,black,True
polar bear,black,20,a photo of a black polar bear,polar_bear/black/seed_0020.png,bear,brown,polar bear,brown,False
polar bear,black,21,a photo of a black polar bear,polar_bear/black/seed_0021.png,bear,black,polar bear,black,True
polar bear,black,22,a photo of a black polar bear,polar_bear/black/seed_0022.png,bear,black,polar bear,black,True
polar bear,black,23,a photo of a black polar bear,polar_bear/black/seed_0023.png,bear,black,polar bear,black,True
polar bear,black,24,a photo of a black polar bear,polar_bear/black/seed_0024.png,bear,white,polar bear,white,False
polar bear,black,25,a photo of a black polar bear,polar_bear/black/seed_0025.png,bear,black,polar bear,black,True
polar bear,black,26,a photo of a black polar bear,polar_bear/black/seed_0026.png,bear,black,polar bear,black,True
polar bear,black,27,a photo of a black polar bear,polar_bear/black/seed_0027.png,bear,black,polar bear,black,True
polar bear,black,28,a photo of a black polar bear,polar_bear/black/seed_0028.png,bear,black,polar bear,black,True
polar bear,black,29,a photo of a black polar bear,polar_bear/black/seed_0029.png,bear,black,polar bear,black,True
polar bear,brown,0,a photo of a brown polar bear,polar_bear/brown/seed_0000.png,polar bear,white,polar bear,white,False
polar bear,brown,1,a photo of a brown polar bear,polar_bear/brown/seed_0001.png,bear,brown,polar bear,brown,True
polar bear,brown,2,a photo of a brown polar bear,polar_bear/brown/seed_0002.png,bear,white,polar bear,white,False
polar bear,brown,3,a photo of a brown polar bear,polar_bear/brown/seed_0003.png,polar bear,white,polar bear,white,False
polar bear,brown,4,a photo of a brown polar bear,polar_bear/brown/seed_0004.png,polar bear,white,polar bear,white,False
polar bear,brown,5,a photo of a brown polar bear,polar_bear/brown/seed_0005.png,bear,white,polar bear,white,False
polar bear,brown,6,a photo of a brown polar bear,polar_bear/brown/seed_0006.png,polar bear,white,polar bear,white,False
polar bear,brown,7,a photo of a brown polar bear,polar_bear/brown/seed_0007.png,polar bear,white,polar bear,white,False
polar bear,brown,8,a photo of a brown polar bear,polar_bear/brown/seed_0008.png,polar bear,white,polar bear,white,False
polar bear,brown,9,a photo of a brown polar bear,polar_bear/brown/seed_0009.png,polar bear,white,polar bear,white,False
polar bear,brown,10,a photo of a brown polar bear,polar_bear/brown/seed_0010.png,polar bear,white,polar bear,white,False
polar bear,brown,11,a photo of a brown polar bear,polar_bear/brown/seed_0011.png,polar bear,white,polar bear,white,False
polar bear,brown,12,a photo of a brown polar bear,polar_bear/brown/seed_0012.png,polar bear,white,polar bear,white,False
polar bear,brown,13,a photo of a brown polar bear,polar_bear/brown/seed_0013.png,bear,tan,polar bear,brown,True
polar bear,brown,14,a photo of a brown polar bear,polar_bear/brown/seed_0014.png,bear,tan,polar bear,brown,True
polar bear,brown,15,a photo of a brown polar bear,polar_bear/brown/seed_0015.png,polar bear,white,polar bear,white,False
polar bear,brown,16,a photo of a brown polar bear,polar_bear/brown/seed_0016.png,polar bear,white,polar bear,white,False
polar bear,brown,17,a photo of a brown polar bear,polar_bear/brown/seed_0017.png,polar bear,white,polar bear,white,False
polar bear,brown,18,a photo of a brown polar bear,polar_bear/brown/seed_0018.png,bear,white,polar bear,white,False
polar bear,brown,19,a photo of a brown polar bear,polar_bear/brown/seed_0019.png,polar bear,white,polar bear,white,False
polar bear,brown,20,a photo of a brown polar bear,polar_bear/brown/seed_0020.png,polar bear,white,polar bear,white,False
polar bear,brown,21,a photo of a brown polar bear,polar_bear/brown/seed_0021.png,bear,brown,polar bear,brown,True
polar bear,brown,22,a photo of a brown polar bear,polar_bear/brown/seed_0022.png,bear,white,polar bear,white,False
polar bear,brown,23,a photo of a brown polar bear,polar_bear/brown/seed_0023.png,bear,white,polar bear,white,False
polar bear,brown,24,a photo of a brown polar bear,polar_bear/brown/seed_0024.png,polar bear,white,polar bear,white,False
polar bear,brown,25,a photo of a brown polar bear,polar_bear/brown/seed_0025.png,polar bear,white,polar bear,white,False
polar bear,brown,26,a photo of a brown polar bear,polar_bear/brown/seed_0026.png,bear,brown,polar bear,brown,True
polar bear,brown,27,a photo of a brown polar bear,polar_bear/brown/seed_0027.png,bear,white,polar bear,white,False
polar bear,brown,28,a photo of a brown polar bear,polar_bear/brown/seed_0028.png,bear,white,polar bear,white,False
polar bear,brown,29,a photo of a brown polar bear,polar_bear/brown/seed_0029.png,bear,white,polar bear,white,False
chalkboard,blue,0,a photo of a blue chalkboard,chalkboard/blue/seed_0000.png,blackboard,blue,chalkboard,blue,True
chalkboard,blue,1,a photo of a blue chalkboard,chalkboard/blue/seed_0001.png,blackboard,blue,chalkboard,blue,True
chalkboard,blue,2,a photo of a blue chalkboard,chalkboard/blue/seed_0002.png,blackboard,blue,chalkboard,blue,True
chalkboard,blue,3,a photo of a blue chalkboard,chalkboard/blue/seed_0003.png,chalkboard,blue,chalkboard,blue,True
chalkboard,blue,4,a photo of a blue chalkboard,chalkboard/blue/seed_0004.png,blackboard,black,chalkboard,black,False
chalkboard,blue,5,a photo of a blue chalkboard,chalkboard/blue/seed_0005.png,blackboard,blue,chalkboard,blue,True
chalkboard,blue,6,a photo of a blue chalkboard,chalkboard/blue/seed_0006.png,blackboard,blue,chalkboard,blue,True
chalkboard,blue,7,a photo of a blue chalkboard,chalkboard/blue/seed_0007.png,pencils,black,unmatched,black,False
chalkboard,blue,8,a photo of a blue chalkboard,chalkboard/blue/seed_0008.png,blackboard,blue,chalkboard,blue,True
chalkboard,blue,9,a photo of a blue chalkboard,chalkboard/blue/seed_0009.png,chalkboard,black,chalkboard,black,False
chalkboard,blue,10,a photo of a blue chalkboard,chalkboard/blue/seed_0010.png,blackboard,black,chalkboard,black,False
chalkboard,blue,11,a photo of a blue chalkboard,chalkboard/blue/seed_0011.png,car,blue,car,blue,False
chalkboard,blue,12,a photo of a blue chalkboard,chalkboard/blue/seed_0012.png,chalkboard,blue,chalkboard,blue,True
chalkboard,blue,13,a photo of a blue chalkboard,chalkboard/blue/seed_0013.png,blackboard,black,chalkboard,black,False
chalkboard,blue,14,a photo of a blue chalkboard,chalkboard/blue/seed_0014.png,blackboard,black,chalkboard,black,False
chalkboard,blue,15,a photo of a blue chalkboard,chalkboard/blue/seed_0015.png,chalkboard,blue,chalkboard,blue,True
chalkboard,blue,16,a photo of a blue chalkboard,chalkboard/blue/seed_0016.png,blackboard,blue,chalkboard,blue,True
chalkboard,blue,17,a photo of a blue chalkboard,chalkboard/blue/seed_0017.png,blackboard,blue,chalkboard,blue,True
chalkboard,blue,18,a photo of a blue chalkboard,chalkboard/blue/seed_0018.png,blackboard,black,chalkboard,black,False
chalkboard,blue,19,a photo of a blue chalkboard,chalkboard/blue/seed_0019.png,star,black,unmatched,black,False
chalkboard,blue,20,a photo of a blue chalkboard,chalkboard/blue/seed_0020.png,blackboard,blue,chalkboard,blue,True
chalkboard,blue,21,a photo of a blue chalkboard,chalkboard/blue/seed_0021.png,spiderweb,blue,unmatched,blue,False
chalkboard,blue,22,a photo of a blue chalkboard,chalkboard/blue/seed_0022.png,elephant,blue,unmatched,blue,False
chalkboard,blue,23,a photo of a blue chalkboard,chalkboard/blue/seed_0023.png,blackboard,blue,chalkboard,blue,True
chalkboard,blue,24,a photo of a blue chalkboard,chalkboard/blue/seed_0024.png,orange,blue,unmatched,blue,False
chalkboard,blue,25,a photo of a blue chalkboard,chalkboard/blue/seed_0025.png,chalkboard,black,chalkboard,black,False
chalkboard,blue,26,a photo of a blue chalkboard,chalkboard/blue/seed_0026.png,blackboard,blue,chalkboard,blue,True
chalkboard,blue,27,a photo of a blue chalkboard,chalkboard/blue/seed_0027.png,apples,black,apple,black,False
chalkboard,blue,28,a photo of a blue chalkboard,chalkboard/blue/seed_0028.png,blackboard,black,chalkboard,black,False
chalkboard,blue,29,a photo of a blue chalkboard,chalkboard/blue/seed_0029.png,blackboard,blue,chalkboard,blue,True
chalkboard,yellow,0,a photo of a yellow chalkboard,chalkboard/yellow/seed_0000.png,blackboard,black,chalkboard,black,False
chalkboard,yellow,1,a photo of a yellow chalkboard,chalkboard/yellow/seed_0001.png,chalkboard,black,chalkboard,black,False
chalkboard,yellow,2,a photo of a yellow chalkboard,chalkboard/yellow/seed_0002.png,blackboard,black,chalkboard,black,False
chalkboard,yellow,3,a photo of a yellow chalkboard,chalkboard/yellow/seed_0003.png,chalkboard,black,chalkboard,black,False
chalkboard,yellow,4,a photo of a yellow chalkboard,chalkboard/yellow/seed_0004.png,chalk,black,unmatched,black,False
chalkboard,yellow,5,a photo of a yellow chalkboard,chalkboard/yellow/seed_0005.png,blackboard,black,chalkboard,black,False
chalkboard,yellow,6,a photo of a yellow chalkboard,chalkboard/yellow/seed_0006.png,blackboard,black,chalkboard,black,False
chalkboard,yellow,7,a photo of a yellow chalkboard,chalkboard/yellow/seed_0007.png,pencil holder,black,unmatched,black,False
chalkboard,yellow,8,a photo of a yellow chalkboard,chalkboard/yellow/seed_0008.png,chalk,black,unmatched,black,False
chalkboard,yellow,9,a photo of a yellow chalkboard,chalkboard/yellow/seed_0009.png,chalkboard,black,chalkboard,black,False
chalkboard,yellow,10,a photo of a yellow chalkboard,chalkboard/yellow/seed_0010.png,blackboard,black,chalkboard,black,False
chalkboard,yellow,11,a photo of a yellow chalkboard,chalkboard/yellow/seed_0011.png,blackboard,black,chalkboard,black,False
chalkboard,yellow,12,a photo of a yellow chalkboard,chalkboard/yellow/seed_0012.png,chalkboard,black,chalkboard,black,False
chalkboard,yellow,13,a photo of a yellow chalkboard,chalkboard/yellow/seed_0013.png,blackboard,black,chalkboard,black,False
chalkboard,yellow,14,a photo of a yellow chalkboard,chalkboard/yellow/seed_0014.png,blackboard,black,chalkboard,black,False
chalkboard,yellow,15,a photo of a yellow chalkboard,chalkboard/yellow/seed_0015.png,board,black,unmatched,black,False
chalkboard,yellow,16,a photo of a yellow chalkboard,chalkboard/yellow/seed_0016.png,chalkboard,black,chalkboard,black,False
chalkboard,yellow,17,a photo of a yellow chalkboard,chalkboard/yellow/seed_0017.png,blackboard,black,chalkboard,black,False
chalkboard,yellow,18,a photo of a yellow chalkboard,chalkboard/yellow/seed_0018.png,chalkboard,black,chalkboard,black,False
chalkboard,yellow,19,a photo of a yellow chalkboard,chalkboard/yellow/seed_0019.png,chalkboard,black,chalkboard,black,False
chalkboard,yellow,20,a photo of a yellow chalkboard,chalkboard/yellow/seed_0020.png,sign,black,unmatched,black,False
chalkboard,yellow,21,a photo of a yellow chalkboard,chalkboard/yellow/seed_0021.png,blackboard,black,chalkboard,black,False
chalkboard,yellow,22,a photo of a yellow chalkboard,chalkboard/yellow/seed_0022.png,banana,black,banana,black,False
chalkboard,yellow,23,a photo of a yellow chalkboard,chalkboard/yellow/seed_0023.png,blackboard,black,chalkboard,black,False
chalkboard,yellow,24,a photo of a yellow chalkboard,chalkboard/yellow/seed_0024.png,tag,yellow,unmatched,yellow,False
chalkboard,yellow,25,a photo of a yellow chalkboard,chalkboard/yellow/seed_0025.png,chalkboard,black,chalkboard,black,False
chalkboard,yellow,26,a photo of a yellow chalkboard,chalkboard/yellow/seed_0026.png,blackboard,black,chalkboard,black,False
chalkboard,yellow,27,a photo of a yellow chalkboard,chalkboard/yellow/seed_0027.png,lemon,black,unmatched,black,False
chalkboard,yellow,28,a photo of a yellow chalkboard,chalkboard/yellow/seed_0028.png,chalk,black,unmatched,black,False
chalkboard,yellow,29,a photo of a yellow chalkboard,chalkboard/yellow/seed_0029.png,blackboard,black,chalkboard,black,False
chalkboard,red,0,a photo of a red chalkboard,chalkboard/red/seed_0000.png,blackboard,black,chalkboard,black,False
chalkboard,red,1,a photo of a red chalkboard,chalkboard/red/seed_0001.png,blackboard,black,chalkboard,black,False
chalkboard,red,2,a photo of a red chalkboard,chalkboard/red/seed_0002.png,blackboard,black,chalkboard,black,False
chalkboard,red,3,a photo of a red chalkboard,chalkboard/red/seed_0003.png,blackboard,black,chalkboard,black,False
chalkboard,red,4,a photo of a red chalkboard,chalkboard/red/seed_0004.png,blackboard,black,chalkboard,black,False
chalkboard,red,5,a photo of a red chalkboard,chalkboard/red/seed_0005.png,blackboard,black,chalkboard,black,False
chalkboard,red,6,a photo of a red chalkboard,chalkboard/red/seed_0006.png,chalkboard,black,chalkboard,black,False
chalkboard,red,7,a photo of a red chalkboard,chalkboard/red/seed_0007.png,chalk,black,unmatched,black,False
chalkboard,red,8,a photo of a red chalkboard,chalkboard/red/seed_0008.png,blackboard,red,chalkboard,red,True
chalkboard,red,9,a photo of a red chalkboard,chalkboard/red/seed_0009.png,blackboard,red,chalkboard,red,True
chalkboard,red,10,a photo of a red chalkboard,chalkboard/red/seed_0010.png,blackboard,black,chalkboard,black,False
chalkboard,red,11,a photo of a red chalkboard,chalkboard/red/seed_0011.png,blackboard,black,chalkboard,black,False
chalkboard,red,12,a photo of a red chalkboard,chalkboard/red/seed_0012.png,chalkboard,black,chalkboard,black,False
chalkboard,red,13,a photo of a red chalkboard,chalkboard/red/seed_0013.png,blackboard,black,chalkboard,black,False
chalkboard,red,14,a photo of a red chalkboard,chalkboard/red/seed_0014.png,tomato,black,unmatched,black,False
chalkboard,red,15,a photo of a red chalkboard,chalkboard/red/seed_0015.png,apples,black,apple,black,False
chalkboard,red,16,a photo of a red chalkboard,chalkboard/red/seed_0016.png,chalkboard,black,chalkboard,black,False
chalkboard,red,17,a photo of a red chalkboard,chalkboard/red/seed_0017.png,blackboard,black,chalkboard,black,False
chalkboard,red,18,a photo of a red chalkboard,chalkboard/red/seed_0018.png,blackboard,black,chalkboard,black,False
chalkboard,red,19,a photo of a red chalkboard,chalkboard/red/seed_0019.png,red square,black,unmatched,black,False
chalkboard,red,20,a photo of a red chalkboard,chalkboard/red/seed_0020.png,board,red,unmatched,red,False
